	q0	q1	q2	densidad	velocidad	presion	t	x
2340	1.70655422	1.70655422	3.35327711	1.70655422	1.0	0.9999999999999998	2.4	6.8
2341	1.72314352	1.72314352	3.36157176	1.72314352	1.0	0.9999999999999998	2.4	6.82
2342	1.7394961	1.7394961	3.36974805	1.7394961	1.0	0.9999999999999998	2.4	6.84
2343	1.75558938	1.75558938	3.37779469	1.75558938	1.0	0.9999999999999998	2.4	6.86
2344	1.77141506	1.77141506	3.38570753	1.77141506	1.0	0.9999999999999998	2.4	6.88
2345	1.78697043	1.78697043	3.39348521	1.78697043	1.0	0.9999999979999998	2.4	6.9
2346	1.80224435	1.80224435	3.40112217	1.80224435	1.0	0.9999999979999996	2.4	6.92
2347	1.81720485	1.81720485	3.40860242	1.81720485	1.0	0.9999999979999996	2.4	6.94
2348	1.83179523	1.83179523	3.41589762	1.83179523	1.0	1.0000000019999997	2.4	6.96
2349	1.84594193	1.84594193	3.42297096	1.84594193	1.0	0.9999999979999996	2.4	6.98
2350	1.85957173	1.85957173	3.42978587	1.85957173	1.0	1.0000000019999997	2.4	7.0
2351	1.87263176	1.87263176	3.43631588	1.87263176	1.0	0.9999999999999998	2.4	7.0200000000000005
2352	1.88510356	1.88510356	3.44255178	1.88510356	1.0	0.9999999999999998	2.4	7.04
2353	1.8970052	1.8970052	3.4485026	1.8970052	1.0	0.9999999999999998	2.4	7.0600000000000005
2354	1.90837972	1.90837972	3.45418986	1.90837972	1.0	0.9999999999999998	2.4	7.08
2355	1.91927342	1.91927342	3.45963671	1.91927342	1.0	0.9999999999999998	2.4	7.1000000000000005
2356	1.9297114	1.9297114	3.4648557	1.9297114	1.0	0.9999999999999998	2.4	7.12
2357	1.9396782	1.9396782	3.4698391	1.9396782	1.0	0.9999999999999998	2.4	7.140000000000001
2358	1.94910978	1.94910978	3.47455489	1.94910978	1.0	0.9999999999999998	2.4	7.16
2359	1.957899	1.957899	3.4789495	1.957899	1.0	0.9999999999999998	2.4	7.18
2360	1.96591282	1.96591282	3.48295641	1.96591282	1.0	0.9999999999999998	2.4	7.2
2361	1.97301644	1.97301644	3.48650822	1.97301644	1.0	0.9999999999999998	2.4	7.22
2362	1.97909885	1.97909885	3.48954943	1.97909885	1.0	1.0000000019999997	2.4	7.24
2363	1.98409308	1.98409308	3.49204654	1.98409308	1.0	0.9999999999999998	2.4	7.26
2364	1.98798974	1.98798974	3.49399487	1.98798974	1.0	0.9999999999999998	2.4	7.28
2365	1.99084063	1.99084063	3.49542031	1.99084063	1.0	0.9999999979999998	2.4	7.3
2366	1.99275455	1.99275455	3.49637727	1.99275455	1.0	0.9999999979999998	2.4	7.32
2367	1.99388679	1.99388679	3.4969434	1.99388679	1.0	1.000000002	2.4	7.34
2368	1.99442691	1.99442691	3.49721346	1.99442691	1.0	1.000000002	2.4	7.36
2369	1.99458598	1.99458598	3.49729299	1.99458598	1.0	0.9999999999999998	2.4	7.38
2370	1.99456593	1.99456593	3.49728296	1.99456593	1.0	0.9999999979999998	2.4	7.4
2371	1.99433956	1.99433956	3.49716978	1.99433956	1.0	0.9999999999999998	2.4	7.42
2372	1.99371274	1.99371274	3.49685637	1.99371274	1.0	0.9999999999999998	2.4	7.44
2373	1.99249858	1.99249858	3.49624929	1.99249858	1.0	0.9999999999999998	2.4	7.46
2374	1.99052889	1.99052889	3.49526445	1.99052889	1.0	1.0000000019999997	2.4	7.48
2375	1.9876646	1.9876646	3.4938323	1.9876646	1.0	0.9999999999999998	2.4	7.5
2376	1.98380494	1.98380494	3.49190247	1.98380494	1.0	0.9999999999999998	2.4	7.5200000000000005
2377	1.97889623	1.97889623	3.48944811	1.97889623	1.0	0.9999999979999998	2.4	7.54
2378	1.97293525	1.97293525	3.48646762	1.97293525	1.0	0.9999999979999998	2.4	7.5600000000000005
2379	1.96596715	1.96596715	3.48298357	1.96596715	1.0	0.9999999979999998	2.4	7.58
2380	1.95807647	1.95807647	3.47903823	1.95807647	1.0	0.9999999979999998	2.4	7.6000000000000005
2381	1.94937231	1.94937231	3.47468616	1.94937231	1.0	1.0000000019999997	2.4	7.62
2382	1.93996989	1.93996989	3.46998495	1.93996989	1.0	1.000000002	2.4	7.640000000000001
2383	1.92997178	1.92997178	3.46498589	1.92997178	1.0	0.9999999999999998	2.4	7.66
2384	1.91945306	1.91945306	3.45972653	1.91945306	1.0	0.9999999999999998	2.4	7.68
2385	1.90845377	1.90845377	3.45422689	1.90845377	1.0	1.000000002	2.4	7.7
2386	1.89698026	1.89698026	3.44849013	1.89698026	1.0	0.9999999999999998	2.4	7.72
2387	1.88501498	1.88501498	3.44250749	1.88501498	1.0	0.9999999999999998	2.4	7.74
2388	1.87253162	1.87253162	3.43626581	1.87253162	1.0	0.9999999999999998	2.4	7.76
2389	1.85951109	1.85951109	3.42975555	1.85951109	1.0	1.0000000019999997	2.4	7.78
2390	1.84595367	1.84595367	3.42297683	1.84595367	1.0	0.9999999979999998	2.4	7.8
2391	1.83188384	1.83188384	3.41594192	1.83188384	1.0	0.9999999999999998	2.4	7.82
2392	1.8173472	1.8173472	3.4086736	1.8173472	1.0	0.9999999999999998	2.4	7.84
2393	1.80240109	1.80240109	3.40120055	1.80240109	1.0	1.0000000019999997	2.4	7.86
2394	1.787103	1.787103	3.3935515	1.787103	1.0	0.9999999999999998	2.4	7.88
2395	1.77150106	1.77150106	3.38575053	1.77150106	1.0	0.9999999999999998	2.4	7.9
2396	1.7556297	1.7556297	3.37781485	1.7556297	1.0	0.9999999999999998	2.4	7.92
2397	1.73951117	1.73951117	3.36975558	1.73951117	1.0	0.9999999979999998	2.4	7.94
2398	1.72316132	1.72316132	3.36158066	1.72316132	1.0	0.9999999999999998	2.4	7.96
2399	1.70659637	1.70659637	3.35329818	1.70659637	1.0	0.9999999979999998	2.4	7.98
2400	1.68983749	1.68983749	3.34491874	1.68983749	1.0	0.9999999979999996	2.4	8.0
2401	1.67291157	1.67291157	3.33645579	1.67291157	1.0	1.0000000019999997	2.4	8.02
2402	1.65584824	1.65584824	3.32792412	1.65584824	1.0	0.9999999999999998	2.4	8.040000000000001
2403	1.63867481	1.63867481	3.31933741	1.63867481	1.0	1.000000002	2.4	8.06
2404	1.62141164	1.62141164	3.31070582	1.62141164	1.0	0.9999999999999998	2.4	8.08
2405	1.60407524	1.60407524	3.30203762	1.60407524	1.0	0.9999999999999998	2.4	8.1
2406	1.5867661	1.5867661	3.29338305	1.5867661	1.0	0.9999999999999998	2.4	8.120000000000001
2407	1.56954894	1.56954894	3.28477447	1.56954894	1.0	0.9999999999999998	2.4	8.14
2408	1.55243055	1.55243055	3.27621528	1.55243055	1.0	1.000000002	2.4	8.16
2409	1.53542248	1.53542248	3.26771124	1.53542248	1.0	0.9999999999999998	2.4	8.18
2410	1.51853923	1.51853923	3.25926962	1.51853923	1.0	1.0000000019999997	2.4	8.2
2411	1.50179739	1.50179739	3.2508987	1.50179739	1.0	1.0000000019999997	2.4	8.22
2412	1.48521472	1.48521472	3.24260736	1.48521472	1.0	0.9999999999999998	2.4	8.24
2413	1.46880943	1.46880943	3.23440471	1.46880943	1.0	0.9999999979999998	2.4	8.26
2414	1.45259969	1.45259969	3.22629985	1.45259969	1.0	1.000000002	2.4	8.28
2415	1.4366032	1.4366032	3.2183016	1.4366032	1.0	0.9999999999999998	2.4	8.3
2416	1.42083694	1.42083694	3.21041847	1.42083694	1.0	0.9999999999999998	2.4	8.32
2417	1.40531696	1.40531696	3.20265848	1.40531696	1.0	0.9999999999999998	2.4	8.34
2418	1.39005831	1.39005831	3.19502915	1.39005831	1.0	0.9999999979999998	2.4	8.36
2419	1.37507493	1.37507493	3.18753746	1.37507493	1.0	0.9999999979999998	2.4	8.38
2420	1.36037964	1.36037964	3.18018982	1.36037964	1.0	0.9999999999999998	2.4	8.4
2421	1.34598413	1.34598413	3.17299206	1.34598413	1.0	0.9999999979999998	2.4	8.42
2422	1.33189889	1.33189889	3.16594944	1.33189889	1.0	0.9999999979999998	2.4	8.44
2423	1.31813331	1.31813331	3.15906665	1.31813331	1.0	0.999999998	2.4	8.46
2424	1.30469562	1.30469562	3.15234781	1.30469562	1.0	0.9999999999999998	2.4	8.48
2425	1.29159297	1.29159297	3.14579648	1.29159297	1.0	0.9999999979999998	2.4	8.5
2426	1.27883138	1.27883138	3.13941569	1.27883138	1.0	0.9999999999999998	2.4	8.52
2427	1.26641583	1.26641583	3.13320792	1.26641583	1.0	1.0000000019999997	2.4	8.540000000000001
2428	1.25435029	1.25435029	3.12717514	1.25435029	1.0	0.9999999979999996	2.4	8.56
2429	1.24263769	1.24263769	3.12131885	1.24263769	1.0	1.000000002	2.4	8.58
2430	1.23128004	1.23128004	3.11564002	1.23128004	1.0	0.9999999999999998	2.4	8.6
2431	1.2202784	1.2202784	3.1101392	1.2202784	1.0	0.9999999999999998	2.4	8.620000000000001
2432	1.20963296	1.20963296	3.10481648	1.20963296	1.0	0.9999999999999998	2.4	8.64
2433	1.19934307	1.19934307	3.09967153	1.19934307	1.0	0.9999999979999998	2.4	8.66
2434	1.18940727	1.18940727	3.09470363	1.18940727	1.0	0.9999999979999998	2.4	8.68
2435	1.17982336	1.17982336	3.08991168	1.17982336	1.0	0.9999999999999998	2.4	8.700000000000001
2436	1.17058842	1.17058842	3.08529421	1.17058842	1.0	0.9999999999999998	2.4	8.72
2437	1.16169886	1.16169886	3.08084943	1.16169886	1.0	0.9999999999999998	2.4	8.74
2438	1.1531505	1.1531505	3.07657525	1.1531505	1.0	0.9999999999999998	2.4	8.76
2439	1.14493855	1.14493855	3.07246927	1.14493855	1.0	0.9999999979999998	2.4	8.78
2440	1.1370577	1.1370577	3.06852885	1.1370577	1.0	0.9999999999999998	2.4	8.8
2441	1.12950218	1.12950218	3.06475109	1.12950218	1.0	0.9999999999999998	2.4	8.82
2442	1.12226575	1.12226575	3.06113287	1.12226575	1.0	0.9999999979999996	2.4	8.84
2443	1.11534178	1.11534178	3.05767089	1.11534178	1.0	0.9999999999999998	2.4	8.86
2444	1.1087233	1.1087233	3.05436165	1.1087233	1.0	0.9999999999999998	2.4	8.88
2445	1.10240302	1.10240302	3.05120151	1.10240302	1.0	0.9999999999999998	2.4	8.9
2446	1.09637338	1.09637338	3.04818669	1.09637338	1.0	0.9999999999999998	2.4	8.92
2447	1.09062659	1.09062659	3.04531329	1.09062659	1.0	0.9999999979999998	2.4	8.94
2448	1.08515465	1.08515465	3.04257732	1.08515465	1.0	0.9999999979999998	2.4	8.96
2449	1.07994943	1.07994943	3.03997471	1.07994943	1.0	0.9999999979999998	2.4	8.98
2450	1.07500265	1.07500265	3.03750132	1.07500265	1.0	0.9999999979999998	2.4	9.0
2451	1.07030596	1.07030596	3.03515298	1.07030596	1.0	0.9999999999999998	2.4	9.02
2452	1.06585094	1.06585094	3.03292547	1.06585094	1.0	0.9999999999999998	2.4	9.040000000000001
2453	1.06162914	1.06162914	3.03081457	1.06162914	1.0	0.9999999999999998	2.4	9.06
2454	1.05763212	1.05763212	3.02881606	1.05763212	1.0	0.9999999999999998	2.4	9.08
2455	1.05385146	1.05385146	3.02692573	1.05385146	1.0	0.9999999999999998	2.4	9.1
2456	1.05027878	1.05027878	3.02513939	1.05027878	1.0	0.9999999999999998	2.4	9.120000000000001
2457	1.04690578	1.04690578	3.02345289	1.04690578	1.0	0.9999999999999998	2.4	9.14
2458	1.04372425	1.04372425	3.02186213	1.04372425	1.0	1.000000002	2.4	9.16
2459	1.04072611	1.04072611	3.02036305	1.04072611	1.0	0.9999999979999996	2.4	9.18
2460	1.03790337	1.03790337	3.01895169	1.03790337	1.0	1.000000002	2.4	9.200000000000001
2461	1.03524823	1.03524823	3.01762412	1.03524823	1.0	1.0000000019999995	2.4	9.22
2462	1.03275301	1.03275301	3.01637651	1.03275301	1.0	1.000000002	2.4	9.24
2463	1.03041023	1.03041023	3.01520512	1.03041023	1.0	1.0000000019999997	2.4	9.26
2464	1.02821258	1.02821258	3.01410629	1.02821258	1.0	0.9999999999999998	2.4	9.28
2465	1.02615293	1.02615293	3.01307646	1.02615293	1.0	0.9999999979999998	2.4	9.3
2466	1.02422437	1.02422437	3.01211219	1.02422437	1.0	1.0000000019999997	2.4	9.32
2467	1.02242019	1.02242019	3.01121009	1.02242019	1.0	0.9999999979999998	2.4	9.34
2468	1.02073388	1.02073388	3.01036694	1.02073388	1.0	0.9999999999999998	2.4	9.36
2469	1.01915917	1.01915917	3.00957958	1.01915917	1.0	0.9999999979999998	2.4	9.38
2470	1.01768998	1.01768998	3.00884499	1.01768998	1.0	0.9999999999999998	2.4	9.4
2471	1.01632047	1.01632047	3.00816024	1.01632047	1.0	1.0000000019999997	2.4	9.42
2472	1.01504502	1.01504502	3.00752251	1.01504502	1.0	0.9999999999999998	2.4	9.44
2473	1.01385822	1.01385822	3.00692911	1.01385822	1.0	0.9999999999999998	2.4	9.46
2474	1.0127549	1.0127549	3.00637745	1.0127549	1.0	0.9999999999999998	2.4	9.48
2475	1.01173009	1.01173009	3.00586505	1.01173009	1.0	1.000000002	2.4	9.5
2476	1.01077905	1.01077905	3.00538952	1.01077905	1.0	0.9999999979999998	2.4	9.52
2477	1.00989724	1.00989724	3.00494862	1.00989724	1.0	0.9999999999999998	2.4	9.540000000000001
2478	1.00908036	1.00908036	3.00454018	1.00908036	1.0	0.9999999999999998	2.4	9.56
2479	1.00832428	1.00832428	3.00416214	1.00832428	1.0	0.9999999999999998	2.4	9.58
2480	1.00762509	1.00762509	3.00381254	1.00762509	1.0	0.999999998	2.4	9.6
2481	1.00697908	1.00697908	3.00348954	1.00697908	1.0	0.9999999999999998	2.4	9.620000000000001
2482	1.00638273	1.00638273	3.00319136	1.00638273	1.0	0.999999998	2.4	9.64
2483	1.0058327	1.0058327	3.00291635	1.0058327	1.0	0.9999999999999998	2.4	9.66
2484	1.00532583	1.00532583	3.00266292	1.00532583	1.0	1.0000000019999997	2.4	9.68
2485	1.00485915	1.00485915	3.00242957	1.00485915	1.0	0.9999999979999998	2.4	9.700000000000001
2486	1.00442984	1.00442984	3.00221492	1.00442984	1.0	0.9999999999999998	2.4	9.72
2487	1.00403526	1.00403526	3.00201763	1.00403526	1.0	0.9999999999999998	2.4	9.74
2488	1.0036729	1.0036729	3.00183645	1.0036729	1.0	0.9999999999999998	2.4	9.76
2489	1.00334043	1.00334043	3.00167021	1.00334043	1.0	0.9999999979999998	2.4	9.78
2490	1.00303564	1.00303564	3.00151782	1.00303564	1.0	0.9999999999999998	2.4	9.8
2491	1.00275647	1.00275647	3.00137823	1.00275647	1.0	0.9999999979999996	2.4	9.82
2492	1.002501	1.002501	3.0012505	1.002501	1.0	0.9999999999999998	2.4	9.84
2493	1.00226736	1.00226736	3.00113368	1.00226736	1.0	0.9999999999999998	2.4	9.86
2494	1.00205403	1.00205403	3.00102701	1.00205403	1.0	0.9999999979999998	2.4	9.88
2495	1.001859	1.001859	3.0009295	1.001859	1.0	0.9999999999999998	2.4	9.9
2496	1.00168191	1.00168191	3.00084095	1.00168191	1.0	0.9999999979999998	2.4	9.92
2497	1.00151851	1.00151851	3.00075925	1.00151851	1.0	0.999999998	2.4	9.94
2498	1.00137506	1.00137506	3.00068753	1.00137506	1.0	0.9999999999999998	2.4	9.96
2499	1.00120346	1.00120346	3.00060173	1.00120346	1.0	0.9999999999999998	2.4	9.98
1000	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.0
1001	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.02
1002	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.04
1003	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.06
1004	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.08
1005	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.1
1006	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.12
1007	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.14
1008	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.16
1009	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.18
1010	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.2
1011	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.22
1012	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.24
1013	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.26
1014	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.28
1015	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.3
1016	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.32
1017	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.34
1018	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.36
1019	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.38
1020	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.4
1021	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.42
1022	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.44
1023	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.46
1024	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.48
1025	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.5
1026	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.52
1027	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.54
1028	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.56
1029	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.58
1030	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.6
1031	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.62
1032	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.64
1033	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.66
1034	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.68
1035	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.7000000000000001
1036	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.72
1037	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.74
1038	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.76
1039	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.78
1040	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.8
1041	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.8200000000000001
1042	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.84
1043	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.86
1044	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.88
1045	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.9
1046	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.92
1047	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.9400000000000001
1048	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.96
1049	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	0.98
1050	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.0
1051	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.02
1052	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.04
1053	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.06
1054	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.08
1055	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.1
1056	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.12
1057	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.1400000000000001
1058	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.16
1059	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.18
1060	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.2
1061	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.22
1062	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.24
1063	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.26
1064	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.28
1065	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.3
1066	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.32
1067	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.34
1068	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.36
1069	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.3800000000000001
1070	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.4000000000000001
1071	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.42
1072	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.44
1073	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.46
1074	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.48
1075	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.5
1076	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.52
1077	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.54
1078	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.56
1079	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.58
1080	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.6
1081	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.62
1082	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.6400000000000001
1083	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.6600000000000001
1084	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.68
1085	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.7
1086	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.72
1087	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.74
1088	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.76
1089	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.78
1090	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.8
1091	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.82
1092	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.84
1093	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.86
1094	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.8800000000000001
1095	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.9000000000000001
1096	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.92
1097	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.94
1098	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.96
1099	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	1.98
1100	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.0
1101	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.02
1102	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.04
1103	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.06
1104	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.08
1105	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.1
1106	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.12
1107	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.14
1108	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.16
1109	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.18
1110	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.2
1111	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.22
1112	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.24
1113	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.2600000000000002
1114	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.2800000000000002
1115	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.3000000000000003
1116	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.32
1117	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.34
1118	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.36
1119	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.38
1120	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.4
1121	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.42
1122	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.44
1123	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.46
1124	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.48
1125	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.5
1126	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.52
1127	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.54
1128	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.56
1129	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.58
1130	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.6
1131	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.62
1132	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.64
1133	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.66
1134	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.68
1135	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.7
1136	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.72
1137	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.74
1138	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.7600000000000002
1139	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.7800000000000002
1140	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.8000000000000003
1141	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.82
1142	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.84
1143	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.86
1144	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.88
1145	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.9
1146	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.92
1147	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.94
1148	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.96
1149	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	2.98
1150	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.0
1151	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.02
1152	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.04
1153	1.0	1.0	3.0	1.0	1.0	0.9999999999999998	3.0	3.06
